,Activation,# of Neurons in hidden unit 1,# of Neurons in hidden unit 2,Alpha,Learning Rate,R^2,Train Loss,Test MSE,Time Taken
275,tanh,50,10,0.001,0.001,0.6286889374521389,0.19051097096368255,1.6335398781393782,6.74169
276,tanh,50,20,0.0001,0.1,-0.136397180391159,0.5109662715127106,1.1623904808527388,0.79888
277,tanh,50,20,0.0001,0.01,-0.001564384916207251,0.4988049195823241,1.0249519565407517,1.21386
278,tanh,50,20,0.0001,0.001,0.6221061757903363,0.19908594259573856,1.646999179762636,2.30634
279,tanh,50,20,0.001,0.1,-0.09615263409256603,0.5145620941156179,1.1212249821772327,0.75307
280,tanh,50,20,0.001,0.01,-0.005700258956891968,0.4997940615161494,1.0290073724124638,1.10851
281,tanh,50,20,0.001,0.001,0.6093202443038743,0.19433786533056957,1.6576148905991375,3.85508
282,tanh,50,50,0.0001,0.1,-0.07669916852453262,0.5294631120791317,1.102391591341227,1.74727
283,tanh,50,50,0.0001,0.01,0.0005242336457679242,0.49839469686583787,1.0237159193287177,2.02995
284,tanh,50,50,0.0001,0.001,0.5674527390399835,0.18545093223221656,1.5881822323017076,11.07157
285,tanh,50,50,0.001,0.1,-0.02224799140089373,0.5338786062600852,1.0456307178353519,1.97953
286,tanh,50,50,0.001,0.01,-0.013378227950292976,0.5030746168539094,1.0384893817433465,2.41853
287,tanh,50,50,0.001,0.001,0.6437843355960029,0.17329692024547566,1.6859675766840445,10.07648
288,relu,5,5,0.0001,0.1,-0.0013376767198707284,0.4970464370179578,1.0242417031849134,0.68625
289,relu,5,5,0.0001,0.01,-0.004869466514957788,0.5034898997075341,1.0289399236399572,1.73259
290,relu,5,5,0.0001,0.001,0.5166652012161098,0.24645289354106564,1.5355964302170841,2.83992
291,relu,5,5,0.001,0.1,-0.001280882713649678,0.4970843581550606,1.0241836101050115,0.76822
292,relu,5,5,0.001,0.01,-0.0016954396918067438,0.49726566471582767,1.0243412034971113,0.53214
293,relu,5,5,0.001,0.001,0.5925148196159116,0.19601820642875808,1.6036301588204933,2.0444
294,relu,5,10,0.0001,0.1,-0.0012514215941867857,0.4970473839802357,1.024153475108719,0.64594
295,relu,5,10,0.0001,0.01,0.5092017666854418,0.2511375436027958,1.501975194567445,1.88348
296,relu,5,10,0.0001,0.001,0.45548592224956685,0.262995257452326,1.5772966527939867,4.80491
297,relu,5,10,0.001,0.1,-0.0015880606984124412,0.49713978560366884,1.0244978143036638,0.7609
298,relu,5,10,0.001,0.01,0.28439995415286035,0.29119861088226684,1.7086239862666024,2.63542
299,relu,5,10,0.001,0.001,0.3411358817938882,0.32732280244453343,1.6721880066391877,3.92432
300,relu,5,20,0.0001,0.1,-0.03407714661048833,0.5014501438242194,1.0577300370224907,0.6786
301,relu,5,20,0.0001,0.01,0.43236496191689455,0.40729027610056817,1.434086093632792,2.07547
302,relu,5,20,0.0001,0.001,-0.5944781513612749,0.6390536585142679,1.6185724682681637,2.55678
303,relu,5,20,0.001,0.1,-0.006137094631211815,0.49803053518446455,1.0368538425557225,0.9297
304,relu,5,20,0.001,0.01,-0.0038389451783862327,0.4967955634153044,1.028298919007771,0.49139
305,relu,5,20,0.001,0.001,0.4856825932928128,0.26932349839526676,1.497775377162739,5.26015
306,relu,5,50,0.0001,0.1,-0.0011609269737988814,0.49706669956614746,1.0240609105660363,2.41438
307,relu,5,50,0.0001,0.01,-0.38059433056447256,4.182700371097851,1.4227928733928434,5.38015
308,relu,5,50,0.0001,0.001,0.5151121835443265,0.23223843576089312,1.7558349747451505,4.88576
309,relu,5,50,0.001,0.1,-0.005037448865765404,0.4987535335962141,1.0280261018070864,1.16844
310,relu,5,50,0.001,0.01,0.1246261405063994,0.48610175368898106,1.7010651361821378,3.95929
311,relu,5,50,0.001,0.001,-1.2867655229642931,0.4278011630715562,3.372511712872587,6.62095
312,relu,10,5,0.0001,0.1,0.0002629667589606477,0.4971092279935569,1.0240252292416754,1.4034
313,relu,10,5,0.0001,0.01,-0.0013961726402700325,0.49702420911580947,1.0243015371076092,1.31862
314,relu,10,5,0.0001,0.001,0.4618950445116009,0.2818076644819261,1.5770770201021358,1.65067
315,relu,10,5,0.001,0.1,-0.010987092139516763,1.1242570858741452,1.0393679743743884,0.82568
316,relu,10,5,0.001,0.01,0.5177533107692156,0.2528758983492787,1.5587819424102014,2.02277
317,relu,10,5,0.001,0.001,0.4286935061921856,0.26709389165442726,1.6341772397582566,1.57405
318,relu,10,10,0.0001,0.1,-0.0015263690532481,0.49742324562393636,1.0244347115590189,0.65658
319,relu,10,10,0.0001,0.01,0.46032771950932594,0.26905042844378985,1.561162950147003,1.98664
320,relu,10,10,0.0001,0.001,0.5950360254088067,0.21773744925056815,1.6249627996960503,2.55651
321,relu,10,10,0.001,0.1,-0.0015816090221332235,0.4971955152120902,1.0242869453961465,0.48867
322,relu,10,10,0.001,0.01,-2.251276017267667,0.5694386584129695,4.471510551045638,2.23929
323,relu,10,10,0.001,0.001,0.48718136682577945,0.2522675747365232,1.5907389803640604,3.03958
324,relu,10,20,0.0001,0.1,-0.0013056969831484189,0.49706235567888807,1.0242089919619486,0.68997
325,relu,10,20,0.0001,0.01,-2.061408531501245,0.4647683829697585,4.020090368200405,2.00337
326,relu,10,20,0.0001,0.001,0.5161802881368067,0.33038318829597774,1.5337425638417121,2.78922
327,relu,10,20,0.001,0.1,-0.001694887141514556,0.49732782412682497,1.0246070842338502,0.57828
328,relu,10,20,0.001,0.01,0.4778699431796163,0.3176482792503541,1.4197845058895997,1.19722
329,relu,10,20,0.001,0.001,0.21608727629272506,0.3841254533677751,1.8182119816285827,3.13734
330,relu,10,50,0.0001,0.1,-0.002069641836012215,0.4972531389352299,1.0249904108533243,1.31188
331,relu,10,50,0.0001,0.01,-1.227064109784171,0.3968127033764237,3.097704215238835,3.09213
332,relu,10,50,0.0001,0.001,0.050294779092228015,0.4232830618759749,1.9190125030485479,4.73984
333,relu,10,50,0.001,0.1,-8.563018041019e-05,0.49860974080841614,1.0229610180475635,1.42667
334,relu,10,50,0.001,0.01,0.38778218535140063,0.5436323869689799,1.5142285481947777,1.83281
335,relu,10,50,0.001,0.001,0.41537278608385597,0.2697950149920204,1.6289114450658206,6.25187
336,relu,20,5,0.0001,0.1,-0.0013153615689205367,0.4970491142440656,1.0242188776099366,0.97571
337,relu,20,5,0.0001,0.01,0.5203490724523768,0.3638841568109241,1.4963831179681168,1.0159
338,relu,20,5,0.0001,0.001,0.5822346066746277,0.20915487020647233,1.552733768839599,2.70394
339,relu,20,5,0.001,0.1,-0.001139763723948084,0.4972523996151697,1.0240392632400899,0.81145
340,relu,20,5,0.001,0.01,-0.0011936029953694138,0.4970625627241664,1.0240943340002737,2.34467
341,relu,20,5,0.001,0.001,-0.2957795707583517,0.2913563870152105,2.462867373224353,3.16815
342,relu,20,10,0.0001,0.1,-0.0011706609270094592,0.49705576353253783,1.0240708671681356,0.88272
343,relu,20,10,0.0001,0.01,0.40410433428723347,0.28860858936493977,1.421943531578321,1.43765
344,relu,20,10,0.0001,0.001,0.2279982725365114,0.3335023993092674,1.8672058519775572,1.72821
345,relu,20,10,0.001,0.1,-0.0013171893349235297,0.497279158102053,1.024220747183218,0.6956
346,relu,20,10,0.001,0.01,-3.0362344372049197,0.9535310493613268,4.9732782038549335,0.97412
347,relu,20,10,0.001,0.001,0.5164045523206786,0.23821245453698559,1.603410394389706,3.22566
348,relu,20,20,0.0001,0.1,-0.001669577095597674,0.497069461055963,1.0245811952603925,0.85024
349,relu,20,20,0.0001,0.01,-0.05890302571104433,1.153426406700023,2.0231313174276657,0.67544
350,relu,20,20,0.0001,0.001,0.43608794566191666,0.2833048702210239,1.6384224199134307,2.11742
351,relu,20,20,0.001,0.1,-0.0015816499277518936,0.4973686774295875,1.0244912568966957,0.69029
352,relu,20,20,0.001,0.01,-0.7091453732193886,1.7963964712515434,2.563463211236164,0.88264
353,relu,20,20,0.001,0.001,0.5080658986514481,0.23754327529073133,1.5896980158982326,3.2397
354,relu,20,50,0.0001,0.1,-0.005282111975871029,0.498187979600192,1.0282763612015189,1.58009
355,relu,20,50,0.0001,0.01,0.14565691938567937,0.4440680845431826,1.2440956122561513,2.51996
356,relu,20,50,0.0001,0.001,0.4511875565146284,0.5235434652037041,1.5838036808319005,3.59719
357,relu,20,50,0.001,0.1,-0.001423931289104008,0.4976193544982341,1.024329930691932,1.61485
358,relu,20,50,0.001,0.01,-4.793087756214686,0.5733147992372384,6.799929608944851,4.89996
359,relu,20,50,0.001,0.001,0.5410958003004448,0.22330872069592092,1.5812137181158472,4.74212
360,relu,50,5,0.0001,0.1,-0.0012805282809276175,0.4970602031708537,1.0241832475651984,1.20111
361,relu,50,5,0.0001,0.01,-14.337999312628513,1.1872226139447906,16.791413173205413,1.81208
362,relu,50,5,0.0001,0.001,-0.0014266306223504888,0.4970201638727223,1.024332691768185,2.56331
363,relu,50,5,0.001,0.1,-0.0012132386849965648,0.49742496642832645,1.0241144188254572,0.89966
364,relu,50,5,0.001,0.01,-215.00158958984363,32.55735579820371,221.10268998764343,1.22373
365,relu,50,5,0.001,0.001,-0.0011185556673214414,0.497063506982102,1.0240175700824787,1.03131
366,relu,50,10,0.0001,0.1,-0.0011695690386610558,0.49708817360176505,1.0240697503045566,0.88904
367,relu,50,10,0.0001,0.01,-0.7317456063759396,0.5634293245202987,2.6972300358486287,0.89574
368,relu,50,10,0.0001,0.001,0.6202410176083368,0.19044586227081084,1.6734114891857217,7.49731
369,relu,50,10,0.001,0.1,-0.0013055058058122349,0.49759991050105223,1.0242087964117275,1.21894
370,relu,50,10,0.001,0.01,-0.1725438680517506,1.1058534189181448,1.7314299562295192,1.12946
371,relu,50,10,0.001,0.001,0.17120443574995248,0.2814426990604254,1.914023004887129,2.99592
372,relu,50,20,0.0001,0.1,-0.0012035142446171765,0.4970996990131211,1.0241044719537806,1.39843
373,relu,50,20,0.0001,0.01,0.31938958739884094,0.42798545607683885,1.680287822955317,1.10761
374,relu,50,20,0.0001,0.001,0.5347893440919627,0.6719660731692959,1.6912523995803637,3.00876
375,relu,50,20,0.001,0.1,-0.001190258864295135,0.4978027608485109,1.0240909133774545,1.49925
376,relu,50,20,0.001,0.01,0.43677394005585135,0.49142462813199583,1.5620457884875405,1.61431
377,relu,50,20,0.001,0.001,0.5069188852280551,0.25591384540359985,1.5725761740536157,2.5409
378,relu,50,50,0.0001,0.1,-0.0021112729196284263,0.49721944410742064,1.025032994182583,1.3692
379,relu,50,50,0.0001,0.01,-0.11461993787958624,0.47049659157722973,2.072794698681551,2.9834
380,relu,50,50,0.0001,0.001,0.3551020962864708,0.2640388950733008,1.743913362604105,4.31425
381,relu,50,50,0.001,0.1,-0.0021736757553325603,0.49945654946591395,1.025096824385134,4.9572
382,relu,50,50,0.001,0.01,0.43877535210886276,0.3262773594923413,1.3148515570234927,5.22647
383,relu,50,50,0.001,0.001,0.4550292982827223,0.2865504199721381,1.7416302752491573,7.02284
